goid,gid
GO:0016757,ATCC64974_30170-T1
GO:0055085,ATCC64974_26160-T1
GO:0005887,ATCC64974_26160-T1
GO:0000166,ATCC64974_27640-T1
GO:0004812,ATCC64974_27640-T1
GO:0005524,ATCC64974_27640-T1
GO:0043039,ATCC64974_27640-T1
GO:0006424,ATCC64974_27640-T1
GO:0004818,ATCC64974_27640-T1
GO:0008270,ATCC64974_27640-T1
GO:0000049,ATCC64974_27640-T1
GO:0055114,ATCC64974_20880-T1
GO:0020037,ATCC64974_20880-T1
GO:0016705,ATCC64974_20880-T1
GO:0005506,ATCC64974_20880-T1
GO:0004497,ATCC64974_20880-T1
GO:0005515,ATCC64974_29410-T1
GO:0003824,ATCC64974_24890-T1
GO:0005975,ATCC64974_24890-T1
GO:0016832,ATCC64974_24890-T1
GO:0055114,ATCC64974_22250-T1
GO:0016491,ATCC64974_22250-T1
GO:0016620,ATCC64974_22250-T1
GO:0016491,ATCC64974_21450-T1
GO:0003824,ATCC64974_21450-T1
GO:0016740,ATCC64974_21450-T1
GO:0055114,ATCC64974_21450-T1
GO:0055114,ATCC64974_29270-T1
GO:0016491,ATCC64974_29270-T1
GO:0008270,ATCC64974_29270-T1
GO:0006470,ATCC64974_22700-T1
GO:0004725,ATCC64974_22700-T1
GO:0016311,ATCC64974_22700-T1
GO:0016791,ATCC64974_22700-T1
GO:0016491,ATCC64974_25510-T1
GO:0055114,ATCC64974_25510-T1
GO:0008080,ATCC64974_29240-T1
GO:0055085,ATCC64974_24570-T1
GO:0005887,ATCC64974_24570-T1
GO:0005634,ATCC64974_26140-T1
GO:0008270,ATCC64974_26140-T1
GO:0003677,ATCC64974_26140-T1
GO:0006351,ATCC64974_26140-T1
GO:0005267,ATCC64974_25840-T1
GO:0071805,ATCC64974_25840-T1
GO:0016020,ATCC64974_25840-T1
GO:0005524,ATCC64974_25360-T1
GO:0016021,ATCC64974_25360-T1
GO:0042626,ATCC64974_25360-T1
GO:0055085,ATCC64974_25360-T1
GO:0016887,ATCC64974_25360-T1
GO:0005515,ATCC64974_25270-T1
GO:0016020,ATCC64974_25380-T1
GO:0055085,ATCC64974_25380-T1
GO:0015267,ATCC64974_25380-T1
GO:0055085,ATCC64974_21300-T1
GO:0005887,ATCC64974_21300-T1
GO:0005515,ATCC64974_23730-T1
GO:0005509,ATCC64974_23730-T1
GO:0003779,ATCC64974_23730-T1
GO:0055085,ATCC64974_28820-T1
GO:0005887,ATCC64974_28820-T1
GO:0005525,ATCC64974_28370-T1
GO:0003924,ATCC64974_28370-T1
GO:0048037,ATCC64974_22350-T1
GO:0010181,ATCC64974_22350-T1
GO:0008641,ATCC64974_28150-T1
GO:0006464,ATCC64974_28150-T1
GO:0031390,ATCC64974_28000-T1
GO:0007064,ATCC64974_28000-T1
GO:0016301,ATCC64974_27000-T1
GO:0004747,ATCC64974_27000-T1
GO:0006014,ATCC64974_27000-T1
GO:0004650,ATCC64974_28680-T1
GO:0005975,ATCC64974_28680-T1
GO:0016020,ATCC64974_26360-T1
GO:0022857,ATCC64974_26360-T1
GO:0055085,ATCC64974_26360-T1
GO:0016021,ATCC64974_26360-T1
GO:0005515,ATCC64974_28490-T1
GO:0006807,ATCC64974_26410-T1
GO:0036361,ATCC64974_26410-T1
GO:0005737,ATCC64974_29890-T1
GO:0003743,ATCC64974_29890-T1
GO:0005852,ATCC64974_29890-T1
GO:0016021,ATCC64974_21660-T1
GO:0006820,ATCC64974_21660-T1
GO:0005975,ATCC64974_29070-T1
GO:0004553,ATCC64974_29070-T1
GO:0016491,ATCC64974_27070-T1
GO:0055114,ATCC64974_27070-T1
GO:0016491,ATCC64974_20790-T1
GO:0055114,ATCC64974_20790-T1
GO:0003824,ATCC64974_21440-T1
GO:0003676,ATCC64974_20770-T1
GO:0005634,ATCC64974_20770-T1
GO:0008270,ATCC64974_20770-T1
GO:0003677,ATCC64974_20770-T1
GO:0006351,ATCC64974_20770-T1
GO:0016301,ATCC64974_23640-T1
GO:0005515,ATCC64974_23510-T1
GO:0006364,ATCC64974_23510-T1
GO:0032040,ATCC64974_23510-T1
GO:0005634,ATCC64974_27360-T1
GO:0008270,ATCC64974_27360-T1
GO:0003677,ATCC64974_27360-T1
GO:0006351,ATCC64974_27360-T1
GO:0016020,ATCC64974_30270-T1
GO:0055085,ATCC64974_30270-T1
GO:0005509,ATCC64974_30270-T1
GO:0008270,ATCC64974_21310-T1
GO:0006355,ATCC64974_21310-T1
GO:0000981,ATCC64974_21310-T1
GO:0005634,ATCC64974_21310-T1
GO:0005634,ATCC64974_24850-T1
GO:0008270,ATCC64974_24850-T1
GO:0003677,ATCC64974_24850-T1
GO:0006351,ATCC64974_24850-T1
GO:0055114,ATCC64974_24670-T1
GO:0020037,ATCC64974_24670-T1
GO:0016705,ATCC64974_24670-T1
GO:0005506,ATCC64974_24670-T1
GO:0016491,ATCC64974_28870-T1
GO:0031177,ATCC64974_28870-T1
GO:0003824,ATCC64974_28870-T1
GO:0055114,ATCC64974_28870-T1
GO:0016740,ATCC64974_28870-T1
GO:0006644,ATCC64974_27920-T1
GO:0004608,ATCC64974_27920-T1
GO:0022857,ATCC64974_28130-T1
GO:0055085,ATCC64974_28130-T1
GO:0005509,ATCC64974_28130-T1
GO:0007076,ATCC64974_23750-T1
GO:0000796,ATCC64974_23750-T1
GO:0016491,ATCC64974_26930-T1
GO:0055114,ATCC64974_26930-T1
GO:0055114,ATCC64974_28260-T1
GO:0016620,ATCC64974_28260-T1
GO:0016491,ATCC64974_28260-T1
GO:0016491,ATCC64974_29700-T1
GO:0055114,ATCC64974_29700-T1
GO:0016620,ATCC64974_29700-T1
GO:0005515,ATCC64974_27670-T1
GO:0007264,ATCC64974_27670-T1
GO:0005085,ATCC64974_27670-T1
GO:0055085,ATCC64974_25280-T1
GO:0005887,ATCC64974_25280-T1
GO:0005975,ATCC64974_26350-T1
GO:0004553,ATCC64974_26350-T1
GO:0031177,ATCC64974_25490-T1
GO:0003824,ATCC64974_25490-T1
GO:0003676,ATCC64974_30220-T1
GO:0016787,ATCC64974_24260-T1
GO:0008270,ATCC64974_26010-T1
GO:0070290,ATCC64974_26010-T1
GO:0008270,ATCC64974_28300-T1
GO:0006355,ATCC64974_28300-T1
GO:0000981,ATCC64974_28300-T1
GO:0005634,ATCC64974_28300-T1
GO:0006520,ATCC64974_21490-T1
GO:0016831,ATCC64974_21490-T1
GO:0003824,ATCC64974_21490-T1
GO:0019752,ATCC64974_21490-T1
GO:0030170,ATCC64974_21490-T1
GO:0055114,ATCC64974_28350-T1
GO:0016491,ATCC64974_28350-T1
GO:0051536,ATCC64974_28350-T1
GO:0020037,ATCC64974_28350-T1
GO:0010181,ATCC64974_28350-T1
GO:0003824,ATCC64974_28350-T1
GO:0016747,ATCC64974_23580-T1
GO:0071949,ATCC64974_21080-T2
GO:0046416,ATCC64974_21080-T2
GO:0003884,ATCC64974_21080-T2
GO:0016491,ATCC64974_21080-T2
GO:0055114,ATCC64974_21080-T2
GO:0008270,ATCC64974_28080-T1
GO:0005515,ATCC64974_28080-T1
GO:0055085,ATCC64974_25700-T1
GO:0005887,ATCC64974_25700-T1
GO:0016491,ATCC64974_22540-T1
GO:0005515,ATCC64974_22430-T1
GO:0043531,ATCC64974_22430-T1
GO:0009116,ATCC64974_22430-T1
GO:0003824,ATCC64974_22430-T1
GO:0008270,ATCC64974_29950-T1
GO:0006355,ATCC64974_29950-T1
GO:0000981,ATCC64974_29950-T1
GO:0005634,ATCC64974_29950-T1
GO:0004553,ATCC64974_30020-T1
GO:0005975,ATCC64974_30020-T1
GO:0055085,ATCC64974_28620-T1
GO:0005887,ATCC64974_28620-T1
GO:0055114,ATCC64974_25570-T1
GO:0016491,ATCC64974_25570-T1
GO:0016407,ATCC64974_26660-T1
GO:0055085,ATCC64974_21780-T1
GO:0005887,ATCC64974_21780-T1
GO:0055085,ATCC64974_26370-T1
GO:0005887,ATCC64974_26370-T1
GO:0045454,ATCC64974_30230-T1
GO:0015035,ATCC64974_30230-T1
GO:0009055,ATCC64974_30230-T1
GO:0046856,ATCC64974_30480-T1
GO:0055085,ATCC64974_21390-T1
GO:0005887,ATCC64974_21390-T1
GO:0055085,ATCC64974_21650-T1
GO:0005887,ATCC64974_21650-T1
GO:0070917,ATCC64974_28360-T1
GO:0006673,ATCC64974_28360-T1
GO:0034551,ATCC64974_20920-T1
GO:0055114,ATCC64974_25260-T1
GO:0016491,ATCC64974_25260-T1
GO:0016409,ATCC64974_27420-T1
GO:0045735,ATCC64974_29760-T1
GO:0033609,ATCC64974_29760-T1
GO:0005634,ATCC64974_26300-T1
GO:0008270,ATCC64974_26300-T1
GO:0003677,ATCC64974_26300-T1
GO:0006351,ATCC64974_26300-T1
GO:0006355,ATCC64974_26300-T1
GO:0000981,ATCC64974_26300-T1
GO:0016020,ATCC64974_26080-T1
GO:0055085,ATCC64974_26080-T1
GO:0015267,ATCC64974_26080-T1
GO:0016787,ATCC64974_21270-T1
GO:0043022,ATCC64974_20800-T1
GO:0003723,ATCC64974_20800-T1
GO:0003746,ATCC64974_20800-T1
GO:0045901,ATCC64974_20800-T1
GO:0045905,ATCC64974_20800-T1
GO:0006452,ATCC64974_20800-T1
GO:0006468,ATCC64974_22370-T1
GO:0004672,ATCC64974_22370-T1
GO:0005524,ATCC64974_22370-T1
GO:0050660,ATCC64974_22270-T1
GO:0055114,ATCC64974_22270-T1
GO:0016491,ATCC64974_22270-T1
GO:0003824,ATCC64974_22270-T1
GO:0071949,ATCC64974_22270-T1
GO:0004364,ATCC64974_28140-T1
GO:0005515,ATCC64974_28140-T1
GO:0016491,ATCC64974_26120-T1
GO:0055114,ATCC64974_26120-T1
GO:0006004,ATCC64974_25210-T1
GO:0004560,ATCC64974_25210-T1
GO:0005975,ATCC64974_25210-T1
GO:0003824,ATCC64974_21790-T1
GO:0030976,ATCC64974_21790-T1
GO:0000287,ATCC64974_21790-T1
GO:0003723,ATCC64974_20670-T1
GO:0003676,ATCC64974_20670-T1
GO:0003824,ATCC64974_27320-T1
GO:0004630,ATCC64974_27320-T1
GO:0048017,ATCC64974_27320-T1
GO:0006654,ATCC64974_27320-T1
GO:0055085,ATCC64974_25970-T1
GO:0005887,ATCC64974_25970-T1
GO:0003735,ATCC64974_20570-T1
GO:0006412,ATCC64974_20570-T1
GO:0005840,ATCC64974_20570-T1
GO:0055114,ATCC64974_21210-T1
GO:0016491,ATCC64974_21210-T1
GO:0004809,ATCC64974_23420-T1
GO:0003723,ATCC64974_23420-T1
GO:0008033,ATCC64974_23420-T1
GO:0005515,ATCC64974_27150-T1
GO:0008061,ATCC64974_27060-T1
GO:0005576,ATCC64974_27060-T1
GO:0006030,ATCC64974_27060-T1
GO:0016021,ATCC64974_24140-T1
GO:0016787,ATCC64974_29480-T1
GO:0008270,ATCC64974_29090-T1
GO:0006355,ATCC64974_29090-T1
GO:0000981,ATCC64974_29090-T1
GO:0005634,ATCC64974_29090-T1
GO:0003677,ATCC64974_29090-T1
GO:0006351,ATCC64974_29090-T1
GO:0034551,ATCC64974_30030-T1
GO:0005524,ATCC64974_30030-T1
GO:0003824,ATCC64974_26850-T1
GO:0003924,ATCC64974_20860-T1
GO:0005525,ATCC64974_20860-T1
GO:0055085,ATCC64974_23280-T1
GO:0005887,ATCC64974_23280-T1
GO:0009116,ATCC64974_22690-T1
GO:0003824,ATCC64974_22690-T1
GO:0055114,ATCC64974_25640-T1
GO:0016491,ATCC64974_25640-T1
GO:0005544,ATCC64974_29000-T1
GO:0005509,ATCC64974_29000-T1
GO:0005515,ATCC64974_28280-T1
GO:0055085,ATCC64974_21320-T1
GO:0005887,ATCC64974_21320-T1
GO:0004674,ATCC64974_30280-T1
GO:0006468,ATCC64974_30280-T1
GO:0005524,ATCC64974_30280-T1
GO:0004672,ATCC64974_30280-T1
GO:0000160,ATCC64974_30280-T1
GO:0006412,ATCC64974_27580-T1
GO:0003735,ATCC64974_27580-T1
GO:0005840,ATCC64974_27580-T1
GO:0008080,ATCC64974_28010-T1
GO:0055114,ATCC64974_30080-T1
GO:0016705,ATCC64974_30080-T1
GO:0031418,ATCC64974_30080-T1
GO:0005506,ATCC64974_30080-T1
GO:0016706,ATCC64974_30080-T1
GO:0016491,ATCC64974_30080-T1
GO:0046983,ATCC64974_23720-T1
GO:0006351,ATCC64974_23720-T1
GO:0003899,ATCC64974_23720-T1
GO:0003677,ATCC64974_23720-T1
GO:0001055,ATCC64974_23720-T1
GO:0006366,ATCC64974_23720-T1
GO:0005665,ATCC64974_23720-T1
GO:0016020,ATCC64974_25140-T1
GO:0055085,ATCC64974_25140-T1
GO:0022857,ATCC64974_25140-T1
GO:0008610,ATCC64974_24080-T1
GO:0003676,ATCC64974_21230-T1
GO:0004518,ATCC64974_21230-T1
GO:0000379,ATCC64974_21230-T1
GO:0000213,ATCC64974_21230-T1
GO:0000214,ATCC64974_21230-T1
GO:0006388,ATCC64974_21230-T1
GO:0005524,ATCC64974_23850-T1
GO:0006139,ATCC64974_23850-T1
GO:0019205,ATCC64974_23850-T1
GO:0006221,ATCC64974_23850-T1
GO:0006207,ATCC64974_23850-T1
GO:0004127,ATCC64974_23850-T1
GO:0009041,ATCC64974_23850-T1
GO:0005634,ATCC64974_20680-T1
GO:0008270,ATCC64974_20680-T1
GO:0003677,ATCC64974_20680-T1
GO:0006351,ATCC64974_20680-T1
GO:0006865,ATCC64974_24180-T1
GO:0016021,ATCC64974_24180-T1
GO:0016020,ATCC64974_24180-T1
GO:0022857,ATCC64974_24180-T1
GO:0055085,ATCC64974_24180-T1
GO:0022857,ATCC64974_27540-T1
GO:0055085,ATCC64974_27540-T1
GO:0005887,ATCC64974_27540-T1
GO:0005515,ATCC64974_27570-T1
GO:0016020,ATCC64974_22750-T1
GO:0022857,ATCC64974_22750-T1
GO:0055085,ATCC64974_22750-T1
GO:0016021,ATCC64974_22750-T1
GO:0008410,ATCC64974_20710-T1
GO:0046952,ATCC64974_20710-T1
GO:0003924,ATCC64974_21150-T1
GO:0005525,ATCC64974_21150-T1
GO:0016020,ATCC64974_21150-T1
GO:0007165,ATCC64974_21150-T1
GO:0050660,ATCC64974_23050-T1
GO:0055114,ATCC64974_23050-T1
GO:0016491,ATCC64974_23050-T1
GO:0071949,ATCC64974_23050-T1
GO:0050661,ATCC64974_24990-T1
GO:0004499,ATCC64974_24990-T1
GO:0050660,ATCC64974_24990-T1
GO:0055114,ATCC64974_24990-T1
GO:0055085,ATCC64974_21580-T1
GO:0005887,ATCC64974_21580-T1
GO:0016021,ATCC64974_21580-T1
GO:0022857,ATCC64974_21580-T1
GO:0003824,ATCC64974_20750-T1
GO:0009116,ATCC64974_20750-T1
GO:0005634,ATCC64974_22320-T1
GO:0008270,ATCC64974_22320-T1
GO:0003677,ATCC64974_22320-T1
GO:0006351,ATCC64974_22320-T1
GO:0016021,ATCC64974_29250-T1
GO:0022857,ATCC64974_29250-T1
GO:0055085,ATCC64974_29250-T1
GO:0005515,ATCC64974_21520-T1
GO:0016020,ATCC64974_26190-T1
GO:0022857,ATCC64974_26190-T1
GO:0055085,ATCC64974_26190-T1
GO:0006865,ATCC64974_26190-T1
GO:0016021,ATCC64974_26190-T1
GO:0016020,ATCC64974_26860-T1
GO:0005840,ATCC64974_24370-T1
GO:0006412,ATCC64974_24370-T1
GO:0003735,ATCC64974_24370-T1
GO:0005515,ATCC64974_22580-T1
GO:0030983,ATCC64974_29200-T1
GO:0005524,ATCC64974_29200-T1
GO:0006298,ATCC64974_29200-T1
GO:0005515,ATCC64974_23350-T1
GO:0016836,ATCC64974_26840-T1
GO:0016787,ATCC64974_22190-T1
GO:0055085,ATCC64974_26310-T1
GO:0005887,ATCC64974_26310-T1
GO:0004672,ATCC64974_24220-T1
GO:0005524,ATCC64974_24220-T1
GO:0006468,ATCC64974_24220-T1
GO:0003824,ATCC64974_21750-T1
GO:0050662,ATCC64974_21750-T1
GO:0016846,ATCC64974_29870-T1
GO:0016779,ATCC64974_24000-T1
GO:0003824,ATCC64974_26670-T1
GO:0050662,ATCC64974_26670-T1
GO:0003824,ATCC64974_22860-T1
GO:0019752,ATCC64974_22860-T1
GO:0016831,ATCC64974_22860-T1
GO:0030170,ATCC64974_22860-T1
GO:0016491,ATCC64974_25740-T1
GO:0055114,ATCC64974_25740-T1
GO:0003824,ATCC64974_20730-T1
GO:0004842,ATCC64974_20660-T1
GO:0005515,ATCC64974_20660-T1
GO:0006284,ATCC64974_24640-T1
GO:0006281,ATCC64974_24640-T1
GO:0003824,ATCC64974_24640-T1
GO:0006298,ATCC64974_24360-T1
GO:0030983,ATCC64974_24360-T1
GO:0005524,ATCC64974_24360-T1
GO:0010181,ATCC64974_22280-T1
GO:0048037,ATCC64974_22280-T1
GO:0031177,ATCC64974_25800-T1
GO:0003824,ATCC64974_25800-T1
GO:0016020,ATCC64974_25930-T1
GO:0022857,ATCC64974_25930-T1
GO:0055085,ATCC64974_25930-T1
GO:0016021,ATCC64974_25930-T1
GO:0003824,ATCC64974_27620-T1
GO:0006629,ATCC64974_25110-T1
GO:0008081,ATCC64974_25110-T1
GO:0016407,ATCC64974_26260-T1
GO:0006751,ATCC64974_24620-T1
GO:0036374,ATCC64974_24620-T1
GO:0016614,ATCC64974_29050-T1
GO:0050660,ATCC64974_29050-T1
GO:0055114,ATCC64974_29050-T1
GO:0005634,ATCC64974_27300-T1
GO:0008270,ATCC64974_27300-T1
GO:0003677,ATCC64974_27300-T1
GO:0006351,ATCC64974_27300-T1
GO:0005506,ATCC64974_23620-T1
GO:0055114,ATCC64974_23620-T1
GO:0004497,ATCC64974_23620-T1
GO:0016705,ATCC64974_23620-T1
GO:0020037,ATCC64974_23620-T1
GO:0016787,ATCC64974_24940-T1
GO:0003993,ATCC64974_24940-T1
GO:0046872,ATCC64974_24940-T1
GO:0005515,ATCC64974_24940-T1
GO:0008270,ATCC64974_24040-T1
GO:0006355,ATCC64974_24040-T1
GO:0000981,ATCC64974_24040-T1
GO:0005634,ATCC64974_24040-T1
GO:0016020,ATCC64974_25450-T1
GO:0046873,ATCC64974_25450-T1
GO:0055085,ATCC64974_25450-T1
GO:0030001,ATCC64974_25450-T1
GO:0006812,ATCC64974_29800-T2
GO:0055085,ATCC64974_29800-T2
GO:0008324,ATCC64974_29800-T2
GO:0016021,ATCC64974_29800-T2
GO:0003676,ATCC64974_27530-T1
GO:0055114,ATCC64974_29100-T1
GO:0016491,ATCC64974_29100-T1
GO:0005524,ATCC64974_27870-T1
GO:0006457,ATCC64974_27870-T1
GO:0051082,ATCC64974_27870-T1
GO:0016829,ATCC64974_22260-T1
GO:0003824,ATCC64974_22260-T1
GO:0003676,ATCC64974_24160-T1
GO:0008408,ATCC64974_24160-T1
GO:0006139,ATCC64974_24160-T1
GO:0006355,ATCC64974_29990-T1
GO:0003700,ATCC64974_29990-T1
GO:0055085,ATCC64974_25910-T1
GO:0005887,ATCC64974_25910-T1
GO:0009982,ATCC64974_27590-T1
GO:0003723,ATCC64974_27590-T1
GO:0001522,ATCC64974_27590-T1
GO:0009451,ATCC64974_27590-T1
GO:0005871,ATCC64974_22420-T1
GO:0003777,ATCC64974_22420-T1
GO:0005515,ATCC64974_22420-T1
GO:0004672,ATCC64974_28460-T1
GO:0005524,ATCC64974_28460-T1
GO:0006468,ATCC64974_28460-T1
GO:0007018,ATCC64974_23590-T1
GO:0005524,ATCC64974_23590-T1
GO:0003777,ATCC64974_23590-T1
GO:0008017,ATCC64974_23590-T1
GO:0008171,ATCC64974_21000-T1
GO:0008168,ATCC64974_21000-T1
GO:0008757,ATCC64974_22680-T1
GO:0020037,ATCC64974_26440-T1
GO:0019825,ATCC64974_26440-T1
GO:0019888,ATCC64974_20960-T1
GO:0003824,ATCC64974_22220-T1
GO:0016787,ATCC64974_22220-T1
GO:0005506,ATCC64974_23260-T1
GO:0055114,ATCC64974_23260-T1
GO:0004497,ATCC64974_23260-T1
GO:0016705,ATCC64974_23260-T1
GO:0020037,ATCC64974_23260-T1
GO:0043565,ATCC64974_21110-T1
GO:0008270,ATCC64974_21110-T1
GO:0006355,ATCC64974_21110-T1
GO:0016787,ATCC64974_22500-T1
GO:0046983,ATCC64974_30070-T1
GO:0055114,ATCC64974_26490-T1
GO:0004420,ATCC64974_26490-T1
GO:0050662,ATCC64974_26490-T1
GO:0015936,ATCC64974_26490-T1
GO:0016616,ATCC64974_26490-T1
GO:0006886,ATCC64974_21030-T1
GO:0016192,ATCC64974_21030-T1
GO:0005794,ATCC64974_21030-T1
GO:0030121,ATCC64974_21030-T1
GO:0030117,ATCC64974_21030-T1
GO:0005506,ATCC64974_26550-T1
GO:0020037,ATCC64974_26550-T1
GO:0055114,ATCC64974_26550-T1
GO:0016705,ATCC64974_26550-T1
GO:0008270,ATCC64974_25790-T1
GO:0006355,ATCC64974_25790-T1
GO:0000981,ATCC64974_25790-T1
GO:0005634,ATCC64974_25790-T1
GO:0008270,ATCC64974_22400-T1
GO:0006355,ATCC64974_22400-T1
GO:0000981,ATCC64974_22400-T1
GO:0005634,ATCC64974_22400-T1
GO:0008237,ATCC64974_29920-T1
GO:0006508,ATCC64974_29920-T1
GO:0004222,ATCC64974_29920-T1
GO:0016020,ATCC64974_21550-T1
GO:0022857,ATCC64974_21550-T1
GO:0055085,ATCC64974_21550-T1
GO:0004553,ATCC64974_22100-T1
GO:0005975,ATCC64974_22100-T1
GO:0016021,ATCC64974_25560-T1
GO:0022857,ATCC64974_25560-T1
GO:0055085,ATCC64974_25560-T1
GO:0016020,ATCC64974_25560-T1
GO:0020037,ATCC64974_21630-T1
GO:0055114,ATCC64974_21630-T1
GO:0006979,ATCC64974_21630-T1
GO:0004096,ATCC64974_21630-T1
GO:0004601,ATCC64974_21630-T1
GO:0005525,ATCC64974_28500-T1
GO:0016020,ATCC64974_25020-T1
GO:0022857,ATCC64974_25020-T1
GO:0055085,ATCC64974_25020-T1
GO:0005938,ATCC64974_30530-T1
GO:0005515,ATCC64974_30530-T1
GO:0005543,ATCC64974_30530-T1
GO:0032065,ATCC64974_30530-T1
GO:0005634,ATCC64974_29450-T1
GO:0000981,ATCC64974_29450-T1
GO:0008270,ATCC64974_29450-T1
GO:0006355,ATCC64974_29450-T1
GO:0016020,ATCC64974_20600-T1
GO:0022857,ATCC64974_20600-T1
GO:0055085,ATCC64974_20600-T1
GO:0016020,ATCC64974_26130-T1
GO:0005524,ATCC64974_26130-T1
GO:0016887,ATCC64974_26130-T1
GO:0055085,ATCC64974_26130-T1
GO:0016021,ATCC64974_26130-T1
GO:0042626,ATCC64974_26130-T1
GO:0005524,ATCC64974_28730-T1
GO:0016021,ATCC64974_28730-T1
GO:0016887,ATCC64974_28730-T1
GO:0042626,ATCC64974_28730-T1
GO:0055085,ATCC64974_28730-T1
GO:0016409,ATCC64974_29190-T1
GO:0005789,ATCC64974_29190-T1
GO:0019706,ATCC64974_29190-T1
GO:0016020,ATCC64974_23410-T1
GO:0006629,ATCC64974_27830-T1
GO:0008081,ATCC64974_27830-T1
GO:0008239,ATCC64974_26650-T1
GO:0016787,ATCC64974_26650-T1
GO:0005515,ATCC64974_22910-T1
GO:0009116,ATCC64974_22910-T1
GO:0003824,ATCC64974_22910-T1
GO:0004672,ATCC64974_27450-T1
GO:0006468,ATCC64974_27450-T1
GO:0006080,ATCC64974_26820-T1
GO:0016985,ATCC64974_26820-T1
GO:0004553,ATCC64974_26820-T1
GO:0030915,ATCC64974_22570-T1
GO:0006281,ATCC64974_22570-T1
GO:0016787,ATCC64974_25180-T2
GO:0006508,ATCC64974_22140-T1
GO:0008236,ATCC64974_22140-T1
GO:0055085,ATCC64974_22110-T1
GO:0005887,ATCC64974_22110-T1
GO:0006367,ATCC64974_30130-T1
GO:0005669,ATCC64974_30130-T1
GO:0000287,ATCC64974_24380-T1
GO:0000105,ATCC64974_24380-T1
GO:0005737,ATCC64974_24380-T1
GO:0003879,ATCC64974_24380-T1
GO:0005506,ATCC64974_26530-T1
GO:0055114,ATCC64974_26530-T1
GO:0004497,ATCC64974_26530-T1
GO:0016705,ATCC64974_26530-T1
GO:0020037,ATCC64974_26530-T1
GO:0030248,ATCC64974_29310-T1
GO:0005975,ATCC64974_29310-T1
GO:0005576,ATCC64974_29310-T1
GO:0003723,ATCC64974_21220-T1
GO:0030677,ATCC64974_21220-T1
GO:0004540,ATCC64974_21220-T1
GO:0006396,ATCC64974_21220-T1
GO:0008033,ATCC64974_21220-T1
GO:0004526,ATCC64974_21220-T1
GO:0001682,ATCC64974_21220-T1
GO:0016021,ATCC64974_24030-T1
GO:0005975,ATCC64974_28210-T1
GO:0016773,ATCC64974_28210-T1
GO:0005524,ATCC64974_28210-T1
GO:0004396,ATCC64974_28210-T1
GO:0005536,ATCC64974_28210-T1
GO:0001678,ATCC64974_28210-T1
GO:0033573,ATCC64974_28570-T1
GO:0034755,ATCC64974_28570-T1
GO:0016020,ATCC64974_28570-T1
GO:0005381,ATCC64974_28570-T1
GO:0005634,ATCC64974_29150-T1
GO:0008270,ATCC64974_29150-T1
GO:0003677,ATCC64974_29150-T1
GO:0006351,ATCC64974_29150-T1
GO:0006355,ATCC64974_29150-T1
GO:0000981,ATCC64974_29150-T1
GO:0005515,ATCC64974_27480-T1
GO:0005737,ATCC64974_25600-T1
GO:0006559,ATCC64974_25600-T1
GO:0016841,ATCC64974_25600-T1
GO:0003824,ATCC64974_25600-T1
GO:0005515,ATCC64974_20900-T1
GO:0005515,ATCC64974_29330-T1
GO:0055114,ATCC64974_28440-T1
GO:0050661,ATCC64974_28440-T1
GO:0004499,ATCC64974_28440-T1
GO:0050660,ATCC64974_28440-T1
GO:0003824,ATCC64974_26800-T1
GO:0005975,ATCC64974_26800-T1
GO:0004556,ATCC64974_26800-T1
GO:0005509,ATCC64974_26800-T1
GO:0016052,ATCC64974_26800-T1
GO:0016020,ATCC64974_22760-T1
GO:0022857,ATCC64974_22760-T1
GO:0055085,ATCC64974_22760-T1
GO:0016021,ATCC64974_22760-T1
GO:0000250,ATCC64974_22080-T1
GO:0016866,ATCC64974_22080-T1
GO:0016104,ATCC64974_22080-T1
GO:0005811,ATCC64974_22080-T1
GO:0042300,ATCC64974_22080-T1
GO:0019746,ATCC64974_22080-T1
GO:0016491,ATCC64974_29520-T1
GO:0055114,ATCC64974_29520-T1
GO:0005634,ATCC64974_21010-T1
GO:0008270,ATCC64974_21010-T1
GO:0003677,ATCC64974_21010-T1
GO:0006351,ATCC64974_21010-T1
GO:0006355,ATCC64974_21010-T1
GO:0000981,ATCC64974_21010-T1
GO:0055114,ATCC64974_20690-T1
GO:0016616,ATCC64974_20690-T1
GO:0051287,ATCC64974_20690-T1
GO:0000166,ATCC64974_27220-T1
GO:0003887,ATCC64974_27220-T1
GO:0003676,ATCC64974_27220-T1
GO:0003677,ATCC64974_27220-T1
GO:0055085,ATCC64974_29500-T1
GO:0005887,ATCC64974_29500-T1
GO:0004553,ATCC64974_20420-T1
GO:0000272,ATCC64974_20420-T1
GO:0008810,ATCC64974_20420-T1
GO:0016491,ATCC64974_27970-T1
GO:0055114,ATCC64974_27970-T1
GO:0008270,ATCC64974_27970-T1
GO:0008270,ATCC64974_25200-T1
GO:0006355,ATCC64974_25200-T1
GO:0000981,ATCC64974_25200-T1
GO:0005634,ATCC64974_25200-T1
GO:0005975,ATCC64974_23890-T1
GO:0016773,ATCC64974_23890-T1
GO:0005524,ATCC64974_23890-T1
GO:0004396,ATCC64974_23890-T1
GO:0005536,ATCC64974_23890-T1
GO:0001678,ATCC64974_23890-T1
GO:0046982,ATCC64974_30140-T1
GO:0003743,ATCC64974_23840-T1
GO:0005737,ATCC64974_23840-T1
GO:0005852,ATCC64974_23840-T1
GO:0016020,ATCC64974_27250-T1
